Frame Number,Total non-masked faces,Total masked faces,Non-masked Face ROIs,Masked Face ROIs
693,1,4,"367,91,40,45","309,102,37,40;170,93,39,43;129,115,50,53;68,94,43,50"
694,1,4,"370,90,40,45","312,102,37,41;170,93,38,43;129,113,50,54;68,94,43,50"
695,1,4,"371,88,40,45","316,102,37,41;170,92,39,43;129,112,50,53;68,95,44,51"
696,1,4,"373,87,40,44","319,101,37,41;170,92,38,43;128,111,50,53;68,97,43,50"
697,1,4,"374,86,40,46","322,101,37,41;170,91,38,43;127,110,50,54;68,99,43,50"
698,2,4,"333,52,30,32;375,85,41,46","324,100,37,41;169,90,39,43;126,110,50,54;67,100,44,51"
699,3,4,"301,108,35,39;336,53,29,32;377,87,40,45","326,99,38,42;170,89,38,43;124,111,51,54;66,101,44,51"
700,4,4,"121,86,33,38;302,107,37,41;337,54,30,32;377,88,40,45","328,98,38,42;170,87,38,43;123,113,51,54;65,102,44,50"
701,4,4,"123,86,33,38;304,108,37,40;339,54,30,33;378,88,40,47","330,97,37,41;170,87,38,42;121,115,51,55;64,101,44,51"
702,5,4,"0,72,28,41;125,86,33,38;306,109,36,40;341,54,30,33;378,90,40,47","332,96,38,43;170,86,39,43;119,118,51,54;62,101,46,51"
703,5,4,"0,73,29,40;127,86,34,38;308,110,36,39;342,54,31,33;379,91,39,47","334,97,38,42;171,87,38,43;117,121,50,53;62,100,45,51"
704,5,4,"1,74,30,41;128,87,34,38;310,111,36,39;345,54,30,34;379,92,39,48","336,97,37,42;172,88,38,43;115,123,49,53;61,100,45,51"
705,6,4,"385,70,29,31;1,75,32,41;130,87,34,38;312,111,36,39;347,54,30,33;379,93,39,47","338,98,38,41;173,90,38,43;112,124,49,53;61,99,44,51"
706,6,4,"386,70,29,31;2,75,34,41;132,88,34,38;315,111,35,39;349,53,30,34;379,94,39,47","341,99,38,42;174,92,38,42;110,123,48,52;60,98,45,51"
707,6,4,"388,71,28,31;4,75,34,42;134,89,34,38;317,110,36,40;352,54,29,32;379,93,38,47","342,101,38,42;176,94,38,42;107,122,48,52;60,97,45,52"
708,5,4,"389,71,28,31;6,76,35,41;136,90,34,38;319,109,36,39;379,93,38,47","344,102,38,42;177,95,38,42;106,122,47,51;61,98,44,51"
709,4,4,"8,76,35,40;138,91,34,38;321,108,36,40;379,92,38,48","346,102,37,42;179,94,38,43;103,120,48,52;60,98,45,52"
710,4,4,"10,76,35,40;140,91,34,38;323,107,35,39;380,91,37,47","347,103,37,41;180,95,38,42;102,119,47,52;61,99,44,52"
711,4,4,"12,75,36,41;142,91,34,39;325,106,35,39;380,90,37,47","349,103,37,41;182,94,38,43;100,117,48,53;61,101,44,52"
712,4,4,"14,75,36,41;144,91,34,39;326,105,36,40;381,88,37,47","350,103,37,41;183,93,39,44;97,116,49,54;62,103,44,52"
713,4,4,"16,74,35,41;146,90,33,39;327,105,37,40;383,87,35,46","352,102,37,42;184,91,39,44;96,116,48,53;62,105,44,52"
714,5,3,"249,68,29,31;17,74,36,41;147,90,34,39;329,105,36,40;384,87,34,47","353,102,38,41;93,117,50,53;64,107,44,52"
715,5,3,"249,69,29,31;18,75,36,40;148,89,34,39;331,106,36,40;384,87,34,47","355,100,38,42;92,119,49,53;65,107,44,53"
716,4,3,"250,69,29,31;19,75,36,40;148,88,34,39;332,107,37,41","357,99,37,42;89,121,51,54;65,106,45,53"
717,3,3,"20,75,36,40;149,87,34,39;334,109,36,40","359,99,37,42;87,122,51,56;67,106,45,53"
718,3,3,"21,76,35,40;150,87,34,39;335,109,36,41","361,98,38,43;85,124,52,56;67,106,45,53"
719,3,3,"21,77,36,40;151,87,34,40;336,110,36,40","363,99,37,42;85,126,52,56;68,104,44,54"
720,3,3,"21,77,36,41;152,88,34,40;337,110,36,40","365,99,38,43;85,126,52,56;67,103,45,53"
721,3,3,"21,78,36,40;153,89,34,40;338,109,36,40","367,100,39,43;84,125,52,57;67,102,45,54"
722,5,3,"100,60,29,31;252,104,33,38;21,79,36,40;154,91,34,39;338,108,36,40","369,101,38,43;85,124,51,56;67,100,44,54"
723,4,3,"253,103,34,39;21,79,35,41;155,92,34,40;339,108,37,40","371,102,39,44;84,123,51,54;66,99,45,54"
724,4,3,"254,102,34,39;20,79,36,41;156,93,35,40;341,107,36,40","373,104,39,43;82,121,51,55;65,101,44,52"
725,4,3,"255,101,34,40;19,80,36,40;157,94,34,40;342,107,37,40","376,104,39,43;81,119,51,55;66,102,46,54"
726,5,3,"260,65,30,32;257,100,34,40;19,79,36,41;158,94,34,39;344,106,36,40","378,104,39,43;79,118,52,56;65,102,46,55"
727,6,3,"294,143,119,91;261,66,29,31;258,99,34,40;19,79,36,41;158,94,35,39;345,106,36,39","181,95,39,45;78,115,53,57;62,105,45,54"
728,6,3,"308,144,115,90;262,67,29,30;260,98,34,39;19,79,36,41;159,94,35,39;346,106,36,39","182,95,37,43;77,115,53,57;61,108,43,52"
729,5,3,"264,67,28,30;261,98,34,39;19,78,36,41;160,93,34,39;348,106,36,40","181,94,38,43;76,115,53,58;59,109,43,52"
730,4,3,"263,98,34,39;18,78,36,41;161,92,33,38;350,106,36,40","181,94,38,43;75,117,53,57;58,111,43,52"
731,3,3,"265,98,34,39;19,78,36,41;352,107,36,40","181,94,38,43;74,119,53,58;57,112,43,52"
732,3,3,"266,99,34,39;19,78,36,41;354,108,36,39","180,95,40,45;73,122,53,57;56,112,44,53"
733,3,3,"268,100,34,39;19,79,36,40;356,108,36,40","180,97,39,45;72,124,53,57;55,111,46,54"
734,3,3,"270,101,33,38;19,79,36,41;358,108,36,41","180,98,38,45;71,126,53,58;54,109,48,57"
735,3,3,"272,102,33,37;19,80,37,41;361,108,36,40","171,92,36,41;70,127,53,59;53,107,47,56"
736,3,3,"274,103,33,37;19,80,37,41;363,107,37,41","169,89,34,40;68,127,53,57;52,107,48,56"
737,2,3,"276,102,33,38;20,81,36,40","169,90,33,38;66,126,54,58;52,105,48,56"
738,3,3,"274,67,29,31;278,102,34,37;20,80,36,41","170,91,33,37;67,125,53,57;53,104,48,56"
739,4,2,"305,58,28,32;275,68,30,31;281,101,33,38;20,80,37,42","67,123,53,57;53,104,48,56"
740,3,2,"276,67,29,31;282,101,34,38;20,80,37,41","67,122,54,57;52,106,48,55"
741,2,2,"284,99,33,39;20,79,37,42","68,120,54,57;52,108,47,55"
742,3,2,"0,90,33,38;285,99,33,38;19,79,37,41","70,119,54,58;53,111,45,53"
743,3,2,"1,91,35,39;286,99,34,38;18,79,37,41","72,119,54,57;54,113,44,52"
744,3,2,"2,91,35,38;288,98,33,39;16,78,38,42","74,120,54,57;55,115,43,52"
745,2,2,"289,99,34,38;15,78,37,42","76,121,54,57;58,117,42,50"
746,2,2,"290,99,34,39;14,79,37,41","78,123,55,59;62,117,42,52"
747,2,2,"292,99,33,40;12,79,37,41","81,127,55,58;67,117,44,53"
748,2,2,"293,101,34,39;10,79,37,41","83,128,55,59;72,116,47,56"
749,1,2,"8,80,37,41","87,130,56,59;75,114,50,59"
750,1,2,"5,80,37,42","91,130,56,60;78,113,53,61"
751,1,3,"3,80,37,42","159,108,40,46;97,129,55,58;79,110,53,61"
752,1,3,"1,80,36,42","156,108,39,46;99,127,56,59;80,108,52,61"
753,1,5,"0,80,35,42","300,100,33,38;375,111,37,40;153,107,40,46;102,126,55,59;81,107,52,61"
754,1,5,"-1,79,34,43","301,99,33,39;375,110,37,40;150,106,40,47;104,125,56,59;81,107,51,60"
755,2,5,"22,89,33,37;-2,79,33,42","303,99,33,38;375,109,37,40;147,105,40,47;107,123,56,60;83,106,51,59"
756,2,5,"23,90,34,36;-2,78,31,42","304,97,34,40;376,109,37,40;145,104,40,47;109,121,56,60;84,106,50,59"
757,3,4,"119,64,30,32;25,90,34,37;-2,77,29,42","377,108,37,41;142,103,41,46;112,120,56,60;86,108,50,58"
758,2,3,"26,92,34,37;-2,76,28,43","377,108,39,42;115,121,56,60;89,109,49,59"
759,2,3,"28,94,34,37;-2,76,27,43","378,109,39,42;118,123,56,60;91,111,49,59"
760,3,3,"196,91,35,41;30,94,34,38;-2,76,25,43","379,110,38,42;121,125,56,60;94,112,48,59"
761,2,3,"198,92,34,39;-2,75,23,44","379,112,38,43;124,129,56,60;96,114,48,59"
762,1,3,"200,91,34,39","380,113,37,44;127,134,56,60;98,116,48,58"
763,1,3,"201,89,34,39","382,114,36,43;130,136,57,60;100,116,48,59"
764,1,1,"202,87,35,41","101,116,49,58"
765,1,1,"204,87,34,40","103,115,49,58"
766,1,1,"206,87,34,40","106,113,48,59"
767,2,1,"323,62,29,31;208,87,34,40","108,111,49,59"
768,1,1,"324,61,30,32","111,109,49,60"
769,1,1,"327,61,29,31","115,107,49,60"
770,1,1,"329,61,28,31","118,106,50,60"
771,2,1,"166,126,59,64;330,60,29,31","121,106,50,60"
772,2,2,"170,126,60,64;332,60,28,31","63,140,47,50;125,107,50,60"
773,1,2,"333,60,28,31","65,142,47,51;129,108,50,60"
774,2,2,"55,97,35,39;334,60,29,31","68,143,47,50;133,110,51,60"
775,2,1,"56,99,35,38;335,60,29,31","139,112,51,60"
776,2,1,"57,100,35,39;336,60,29,31","144,114,50,61"
777,3,2,"140,65,31,33;58,100,35,39;337,60,29,31","202,140,60,66;149,116,51,61"
778,2,2,"58,100,36,39;338,60,29,32","213,143,57,61;155,117,51,61"
779,1,2,"58,99,36,39","117,116,44,49;161,117,51,60"
780,2,3,"302,55,29,33;58,99,35,39","340,101,35,40;118,115,43,49;167,116,51,60"
781,1,3,"59,98,35,39","340,100,36,40;119,113,43,49;172,115,52,61"
782,2,4,"242,96,34,37;60,98,35,38","88,135,48,52;341,99,35,40;120,111,43,50;177,113,52,62"
783,2,4,"244,97,33,37;60,97,35,38","90,134,48,52;342,98,36,41;121,110,43,49;182,112,52,61"
784,2,4,"245,97,34,38;61,96,35,39","92,134,49,51;343,97,36,41;122,109,44,50;186,110,53,62"
785,3,5,"310,56,28,31;246,98,34,37;61,95,35,38","250,129,58,62;94,136,49,52;346,97,35,40;124,109,45,51;191,110,52,61"
786,3,4,"327,91,34,37;311,55,29,31;248,100,33,37","254,128,60,63;97,138,48,52;127,110,44,51;195,109,52,61"
787,3,5,"329,90,33,37;312,55,29,31;250,102,33,37","107,72,35,39;259,131,59,62;99,141,48,52;129,112,46,52;199,108,52,62"
788,2,4,"331,90,33,37;314,54,29,31","107,72,35,40;263,134,60,64;132,114,46,52;204,107,51,62"
789,1,3,"333,89,34,38","269,140,60,63;135,116,47,54;208,108,52,62"
790,1,3,"334,89,34,37","276,145,59,63;139,118,47,54;213,111,52,63"
791,0,3,,"280,148,61,65;143,120,48,53;217,115,52,63"
792,0,3,,"285,149,62,66;148,120,47,53;221,118,53,63"
793,2,4,"320,53,28,31;235,90,34,38","111,76,35,40;289,148,63,68;153,119,47,52;225,120,53,63"
794,2,4,"321,53,28,31;236,88,34,39","112,77,35,39;294,146,64,70;157,117,47,53;229,121,53,64"
795,1,4,"322,53,29,31","112,77,35,39;299,144,64,69;161,115,47,53;232,121,54,64"
796,1,3,"323,54,29,30","305,141,65,71;165,113,46,53;236,120,53,65"
797,2,3,"373,100,36,42;324,54,29,31","311,138,65,71;168,111,47,54;240,121,53,63"
798,3,3,"191,67,31,34;376,100,35,41;325,55,29,30","135,137,48,51;172,111,46,53;244,119,53,64"
799,2,3,"379,100,35,41;326,56,29,30","138,137,49,52;175,111,47,54;247,117,53,64"
800,2,5,"157,64,30,32;380,99,36,41","5,95,39,40;278,90,37,42;142,140,49,52;177,112,48,54;251,115,53,64"
801,1,4,"382,99,35,41","3,98,39,39;281,91,37,42;181,114,47,54;255,114,53,64"
802,1,5,"383,99,35,41","351,141,62,65;2,101,38,39;285,92,37,42;184,116,48,55;261,116,52,63"
803,1,5,"384,100,34,40","356,145,61,66;0,104,39,40;287,92,37,43;188,118,48,55;266,115,53,63"
804,2,3,"332,56,29,31;387,101,31,40","358,148,61,68;191,119,48,56;270,116,53,64"
805,3,2,"160,69,30,33;333,56,29,31;388,102,31,40","195,120,48,55;275,119,53,64"
806,2,3,"161,70,30,33;334,56,29,31","348,98,34,37;198,120,48,54;281,122,53,64"
807,2,3,"162,71,30,33;335,56,28,30","350,97,34,37;201,119,48,54;287,124,53,64"
808,2,3,"163,71,30,33;336,55,29,31","351,96,34,38;204,117,48,55;293,127,53,64"
809,2,3,"164,71,30,33;337,55,28,30","353,95,34,38;206,115,49,55;300,129,53,65"
810,2,3,"165,71,30,32;338,54,29,31","354,94,35,39;210,112,49,55;306,130,54,65"
811,2,3,"166,69,31,33;339,54,29,31","356,95,35,39;213,111,48,54;313,129,54,65"
812,3,3,"258,86,36,40;167,69,31,32;340,54,29,31","358,96,35,39;216,109,49,55;320,127,55,67"
813,2,4,"259,86,36,40;169,68,30,32","315,85,39,43;359,97,35,39;220,108,49,56;326,126,56,67"
814,2,4,"260,86,36,40;170,67,30,32","318,84,38,44;361,98,35,39;223,110,50,56;331,125,57,67"
815,2,5,"261,86,36,41;170,67,31,32","208,142,54,58;320,84,38,43;363,99,35,39;228,111,49,55;336,123,56,67"
816,2,5,"262,87,37,41;171,66,30,33","211,147,53,56;322,85,38,43;364,100,36,39;232,112,50,56;341,119,57,68"
817,3,4,"345,55,30,31;263,87,36,41;172,66,30,33","214,149,55,58;325,86,38,43;237,115,50,56;345,118,57,68"
818,2,5,"347,56,29,30;264,89,35,40","35,95,42,43;219,151,54,57;327,87,38,44;243,117,49,56;350,117,56,68"
819,1,4,"348,56,29,31","221,152,55,58;329,89,38,44;247,117,51,58;354,115,57,67"
820,1,3,"349,57,30,31","331,90,38,44;253,116,51,58;358,117,56,68"
821,1,3,"351,57,29,32","334,92,38,43;258,116,52,59;361,119,57,68"
822,1,3,"352,57,30,32","336,92,38,43;265,115,50,57;365,121,55,68"
823,1,3,"353,57,30,32","338,92,38,43;270,114,50,56;367,123,54,70"
824,1,4,"355,57,29,32","241,148,54,56;340,91,38,44;275,111,50,57;370,127,51,70"
825,1,4,"356,57,29,31","246,147,52,56;341,90,39,44;279,109,51,58;373,127,48,70"
826,2,4,"62,100,34,37;358,57,29,31","250,147,52,56;343,89,39,44;283,108,51,58;376,128,46,71"
827,4,4,"157,82,35,38;19,88,45,45;62,99,33,37;359,57,29,31","256,148,51,53;346,88,38,44;288,108,51,58;379,127,42,70"
828,3,4,"20,88,45,46;61,99,34,38;360,56,29,32","260,149,51,54;348,86,38,45;290,109,51,58;381,125,40,71"
829,3,3,"20,89,45,46;61,99,34,38;361,56,29,31","264,152,51,53;350,85,39,45;293,111,52,59"
830,3,3,"20,90,46,46;60,99,34,39;362,56,29,31","267,155,52,55;353,85,39,44;297,113,51,60"
831,3,3,"20,93,44,44;59,101,35,38;362,55,30,32","271,157,53,57;355,84,39,45;300,117,51,59"
832,3,4,"20,96,43,43;58,102,35,39;363,55,29,31","277,86,37,42;277,159,53,57;358,84,39,45;303,118,52,59"
833,3,4,"22,97,42,43;58,103,35,39;364,55,29,31","279,87,37,42;283,160,53,57;360,85,39,45;306,119,52,59"
834,3,4,"23,98,43,44;58,104,34,39;365,55,29,31","280,87,37,43;288,160,53,57;363,87,39,44;309,120,51,58"
835,2,4,"24,99,43,43;366,55,29,32","282,89,37,42;292,160,54,57;366,88,39,44;312,120,51,57"
836,2,3,"26,99,43,44;367,55,29,32","296,159,54,57;369,90,39,45;315,119,51,58"
837,2,3,"27,99,45,45;367,56,30,32","299,157,55,58;372,91,39,45;317,117,51,57"
838,2,3,"27,97,45,46;368,56,30,32","303,154,54,57;375,92,39,45;320,116,50,57"
839,3,3,"55,102,34,38;28,97,44,45;369,57,29,31","305,152,54,58;378,93,39,44;323,113,50,57"
840,3,3,"53,101,35,39;28,95,46,47;370,58,29,31","307,152,55,58;381,93,37,44;326,112,50,57"
841,2,3,"28,94,45,46;370,58,30,32","310,151,55,59;383,93,36,44;329,111,50,57"
842,4,3,"3,99,38,42;299,90,36,41;28,93,45,46;371,58,29,32","312,154,55,59;384,91,35,45;332,112,51,57"
843,4,3,"2,99,38,41;301,88,36,41;29,93,44,45;372,58,29,31","315,157,56,59;386,90,33,45;336,115,50,56"
844,4,3,"0,97,38,43;303,87,36,41;29,93,45,45;372,58,30,31","318,160,55,60;388,89,31,46;340,118,50,56"
845,4,3,"0,96,37,43;305,86,36,41;29,93,44,46;373,58,29,31","319,163,55,59;389,88,30,45;345,119,51,58"
846,4,3,"0,95,37,43;306,85,37,43;28,94,44,46;374,58,29,31","322,164,55,60;390,87,29,45;350,123,50,57"
847,4,3,"-1,95,36,43;308,85,37,42;28,95,44,46;374,57,29,32","324,165,55,60;391,87,28,45;354,124,52,59"
848,4,3,"-1,94,36,43;310,85,36,41;27,97,44,45;375,57,29,31","326,165,56,60;392,87,27,44;359,126,53,59"
849,4,2,"-1,95,35,43;312,86,36,40;26,98,45,45;376,57,29,31","328,164,56,60;365,126,52,59"
850,4,2,"-1,97,34,43;309,98,37,42;26,99,45,46;377,57,29,31","332,163,56,60;370,125,50,59"
851,4,2,"-1,98,34,43;314,92,37,41;25,100,46,46;378,56,29,31","334,161,57,60;374,123,47,60"
852,3,2,"-1,100,33,42;24,100,46,46;379,56,29,31","337,159,57,60;378,121,43,58"
853,3,1,"0,100,32,43;24,99,46,47;380,56,29,31","341,157,56,60"
854,4,1,"82,93,32,33;0,100,32,43;24,99,46,46;381,56,29,32","345,156,56,60"
855,3,1,"84,93,32,33;0,100,33,42;382,56,29,31","348,156,56,59"
856,3,1,"86,93,32,33;0,99,33,42;383,56,29,32","352,157,57,61"
857,3,1,"88,93,33,34;0,98,34,43;383,57,30,31","356,160,57,60"
858,3,1,"325,91,36,40;0,98,34,42;384,57,30,32","360,163,57,61"
859,3,1,"325,90,37,41;0,97,34,42;385,58,29,31","363,165,56,61"
860,3,1,"327,89,37,41;0,95,34,42;386,58,29,32","367,168,53,61"
861,3,0,"328,88,37,42;0,94,34,42;387,59,29,31",
862,3,0,"330,86,36,42;0,94,35,42;388,60,29,31",
863,3,0,"331,85,38,42;0,94,35,42;390,60,27,31",
864,3,0,"333,85,37,42;0,94,34,43;390,60,28,31",
865,3,0,"334,85,38,42;0,95,34,43;392,60,26,31",
866,3,0,"336,85,37,42;0,96,34,44;393,60,25,31",
867,3,0,"337,85,37,43;0,98,33,44;395,60,23,31",
868,3,0,"339,86,38,43;0,100,33,44;395,59,23,31",
869,3,0,"341,88,37,42;0,101,33,43;397,59,21,31",
870,2,0,"343,89,37,43;0,101,32,43",
871,2,0,"345,91,38,43;0,100,32,44",
872,2,0,"348,92,37,43;0,99,31,45",
873,3,0,"99,95,31,34;351,93,37,43;0,99,31,45",
874,4,0,"258,75,33,35;99,95,33,34;354,92,37,43;0,98,31,45",
875,3,0,"259,75,32,34;357,92,36,42;0,97,31,45",
876,3,0,"259,74,32,35;360,91,36,42;0,96,31,44",
877,3,0,"387,82,30,33;363,90,36,42;0,95,32,44",
878,2,0,"365,90,37,42;0,94,32,45",
879,2,0,"367,88,37,42;0,95,33,44",
880,2,0,"369,87,37,42;0,96,33,44",
881,4,0,"229,78,32,33;262,77,32,35;370,87,37,42;0,98,34,44",
882,4,0,"230,79,32,34;263,79,31,34;371,85,37,43;0,100,34,44",
883,3,0,"231,80,32,34;373,84,37,44;0,102,34,44",
884,3,0,"232,81,32,35;374,84,38,43;0,103,34,44",
885,3,0,"233,83,32,34;375,85,38,43;0,104,35,44",
886,3,0,"234,84,31,34;377,85,38,44;0,103,35,44",
887,3,1,"235,85,31,34;378,86,39,44;1,103,36,43","254,91,37,42"
888,3,1,"236,85,31,34;379,89,39,43;2,101,36,44","255,92,38,42"
889,2,0,"237,85,30,34;380,90,38,45",
890,2,0,"238,85,30,33;381,91,37,45",
891,2,0,"239,83,31,34;382,92,36,45",
892,2,0,"240,82,31,34;383,92,35,45",
893,2,0,"242,82,30,33;384,92,34,45",
894,2,0,"243,81,31,33;385,91,33,44",
895,2,0,"245,80,31,34;386,90,32,45",
896,2,0,"4,102,41,46;247,81,30,34",
897,2,0,"4,104,41,47;248,81,31,34",
898,2,0,"4,107,41,47;249,82,31,34",
899,1,0,"4,109,42,46",
900,1,0,"4,109,41,47",
901,1,0,"4,109,41,47",
902,1,1,"4,109,41,47","277,90,37,42"
903,1,1,"4,109,41,47","279,91,37,42"
904,1,1,"5,109,41,47","282,91,36,42"
905,2,1,"333,71,40,45;5,109,41,46","284,92,36,42"
906,1,1,"6,108,41,46","287,92,37,42"
907,1,1,"7,107,41,46","290,92,37,42"
908,2,0,"272,85,32,35;8,106,40,46",
909,2,0,"274,85,32,34;9,107,40,46",
910,2,0,"276,82,32,36;9,108,40,46",
911,2,0,"278,82,32,35;10,109,40,47",
912,2,0,"280,82,32,35;11,111,39,46",
913,1,0,"281,81,32,36",
914,1,0,"282,81,33,36",
915,1,0,"284,83,33,35",
916,1,0,"285,84,32,35",
917,0,0,,
918,0,0,,
919,0,0,,
920,0,0,,
921,0,0,,
922,0,0,,
923,0,0,,
924,0,0,,
925,0,0,,
926,0,0,,
927,1,0,"298,87,33,34",
928,1,0,"299,86,33,35",
929,1,0,"301,86,33,35",
930,1,0,"302,85,33,35",
931,1,0,"303,85,33,35",
932,2,0,"30,122,42,47;304,86,33,35",
933,2,0,"31,121,43,48;305,87,33,35",
934,2,0,"31,119,44,49;306,88,34,36",
935,2,1,"32,118,44,49;307,89,34,36","200,94,36,37"
936,2,0,"33,117,44,48;309,90,33,36",
937,2,0,"34,115,44,49;310,92,34,36",
938,2,0,"35,114,44,49;312,92,33,36",
939,2,0,"37,114,43,50;313,93,34,36",
940,2,0,"38,115,42,50;315,93,33,36",
941,2,0,"39,117,41,50;317,92,33,36",
942,1,0,"319,92,33,36",
943,0,0,,
944,0,1,,"216,92,36,38"
945,0,1,,"217,93,38,39"
946,0,0,,
947,0,0,,
948,0,0,,
949,0,0,,
950,0,0,,
951,0,0,,
952,0,0,,
953,0,0,,
954,0,0,,
955,0,1,,"175,104,35,39"
956,0,1,,"178,105,34,39"
957,0,2,,"382,79,33,34;180,107,34,38"
958,0,3,,"1,100,49,71;383,78,33,35;181,106,34,39"
959,0,3,,"5,99,52,72;384,78,32,34;183,106,34,38"
960,1,3,"334,92,34,38","10,99,54,72;384,77,33,35;184,105,34,38"
961,1,3,"334,91,35,38","16,98,55,72;385,77,32,35;186,105,34,38"
962,1,2,"335,90,34,37","23,98,55,73;187,104,34,38"
963,1,2,"336,89,34,37","30,100,56,71;188,102,34,39"
964,1,2,"337,89,34,36","37,100,57,73;189,101,34,39"
965,2,2,"156,69,28,30;338,88,34,37","45,102,57,73;190,100,35,39"
966,1,2,"340,89,33,36","53,104,58,72;192,99,34,39"
967,1,2,"340,89,34,37","61,104,58,73;193,99,35,39"
968,1,2,"342,91,33,36","69,105,59,73;194,98,35,39"
969,1,2,"343,92,34,36","78,104,58,73;195,99,35,39"
970,1,2,"344,94,34,36","87,104,58,72;196,99,34,39"
971,1,2,"346,94,33,37","95,103,59,73;196,100,35,39"
972,1,2,"347,95,34,37","104,102,59,73;197,101,35,39"
973,0,2,,"111,100,59,74;198,103,35,39"
974,0,2,,"118,100,59,74;200,104,35,39"
975,0,3,,"74,124,42,48;126,100,59,74;200,105,35,39"
976,0,3,,"76,125,42,48;132,99,60,75;201,106,36,39"
977,0,3,,"79,127,42,47;139,101,60,74;202,105,35,39"
978,0,3,,"81,127,42,46;147,101,59,74;203,104,35,40"
979,0,3,,"83,126,42,47;154,103,58,74;204,104,35,39"
980,0,3,,"84,126,42,47;161,104,58,74;204,102,36,40"
981,0,3,,"85,125,42,47;169,104,58,73;205,102,35,39"
982,1,2,"363,88,34,37","87,124,41,47;175,105,58,73"
983,1,2,"363,89,35,37","87,123,42,47;181,105,59,72"
984,1,2,"364,89,35,38","88,123,42,47;188,105,59,72"
985,1,2,"365,91,35,37","89,122,43,48;195,102,59,73"
986,1,2,"366,93,34,37","90,124,43,48;202,99,59,75"
987,1,2,"366,94,34,37","91,125,42,48;209,97,60,75"
988,1,2,"366,96,35,37","91,126,43,48;218,95,59,75"
989,1,3,"367,96,34,37","0,86,27,35;92,127,43,49;227,95,59,75"
990,1,3,"368,97,34,37","0,86,29,35;92,126,43,50;234,95,60,76"
991,1,2,"173,130,54,53","92,127,44,50;243,96,60,76"
992,1,2,"178,130,55,56","93,127,44,49;253,97,60,76"
993,1,2,"183,129,56,56","93,126,44,50;261,97,62,78"
994,0,2,,"95,125,43,49;269,99,62,79"
995,0,2,,"96,123,43,50;280,101,62,80"
996,0,3,,"170,117,48,57;97,122,44,49;290,102,62,79"
997,0,3,,"173,116,48,57;99,121,43,49;301,102,62,80"
998,0,3,,"177,114,48,58;101,121,43,49;312,101,62,79"
999,0,3,,"181,116,49,58;103,121,44,50;323,100,62,80"
1000,0,2,,"105,124,44,50;332,99,63,81"
1001,0,2,,"107,126,44,51;343,99,63,80"
1002,1,1,"188,74,29,30","352,98,63,80"
1003,1,1,"188,73,30,31","359,96,62,81"
1004,1,0,"189,73,30,30",
1005,1,0,"190,72,29,31",
1006,1,0,"191,72,29,31",
1007,2,1,"225,127,60,61;192,72,30,31","30,106,41,44"
1008,2,1,"226,127,59,60;193,71,30,32","122,127,45,52"
1009,2,1,"226,127,58,59;194,71,30,32","124,126,45,52"
1010,2,1,"228,125,59,59;195,71,30,32","126,125,45,52"
1011,2,1,"231,124,57,58;196,72,30,31","128,124,45,52"
1012,2,1,"232,122,58,59;198,73,29,31","129,124,44,52"
1013,2,1,"234,119,59,60;199,74,29,31","130,124,44,51"
1014,1,1,"236,116,59,61","132,125,43,50"
1015,0,0,,
1016,0,0,,
1017,0,0,,
1018,0,1,,"336,90,39,40"
1019,0,1,,"338,89,39,41"
1020,0,1,,"339,87,41,43"
1021,0,0,,
1022,0,0,,
1023,1,0,"136,74,32,34",
1024,1,0,"138,73,32,35",
1025,1,0,"139,74,33,34",
1026,1,0,"141,74,32,34",
1027,2,0,"262,105,35,41;143,74,32,34",
1028,1,0,"263,105,36,40",
1029,1,0,"265,103,36,41",
1030,0,0,,
1031,1,0,"208,77,31,33",
1032,1,0,"208,77,30,32",
1033,1,0,"209,78,29,31",
1034,1,0,"209,78,30,31",
1035,1,0,"209,77,30,31",
1036,1,1,"210,76,29,31","174,136,43,50"
1037,1,1,"210,76,30,31","176,135,44,50"
1038,1,0,"210,75,30,32",
1039,1,0,"11,86,33,36",
1040,1,0,"12,86,33,36",
1041,2,0,"290,101,38,42;14,86,32,35",
1042,1,0,"293,102,38,42",
1043,1,0,"296,104,37,41",
1044,1,1,"298,105,35,41","368,92,41,42"
1045,0,1,,"371,92,41,43"
1046,1,1,"22,87,34,38","374,92,42,43"
1047,1,1,"23,88,35,37","376,92,42,43"
1048,1,1,"24,89,36,37","379,92,39,42"
1049,1,1,"26,89,35,38","381,91,38,41"
1050,2,1,"92,98,33,35;28,91,34,36","383,90,36,41"
1051,2,1,"95,97,31,35;29,91,34,37","385,89,34,40"
1052,2,0,"97,97,31,34;31,91,34,37",
1053,2,0,"98,97,32,34;32,91,35,36",
1054,2,1,"100,96,32,35;33,90,34,37","298,159,58,61"
1055,2,2,"101,95,32,35;33,90,35,38","317,100,37,43;304,155,59,64"
1056,2,3,"103,95,32,35;33,90,35,37","218,136,50,57;318,102,38,42;311,154,59,64"
1057,2,2,"104,95,33,36;34,91,35,37","221,139,50,57;320,103,37,43"
1058,2,2,"106,95,32,36;34,91,35,37","223,141,51,58;321,105,37,42"
1059,2,2,"107,96,32,35;34,92,36,37","227,144,51,58;322,107,37,41"
1060,2,2,"108,97,32,35;35,92,35,38","231,147,51,58;323,108,37,42"
1061,2,3,"110,98,31,34;35,93,36,39","334,146,58,64;235,148,51,58;323,109,38,42"
